id,title,filtered_words_str,label
R171,New Report on Education,new report education increase prevent set memory. rich seven represent hard site program. tax another teacher market main during. experts discuss ongoing developments education.,REAL
R113,New Report on Technology Breakthrough,new report technology breakthrough economic brother surface several song. create little understand couple ready. thing far tree skill send. experts discuss ongoing developments technology breakthrough.,REAL
R222,New Report on Public Health,new report public health set couple beautiful term. main song western. five little institution throughout white political son. experts discuss ongoing developments public health.,REAL
F233,Secret Cure Confirmed by Sources,secret cure confirmed sources computer arrive decide bed structure. feeling blood another blood. — shocking claims secret cure surface internet.,FAKE
R223,New Report on Climate Change,new report climate change leave open show radio. go music probably wrong leg human. weight forget boy attorney expect former new. experts discuss ongoing developments climate change.,REAL
F224,Secret Cure Confirmed by Sources,secret cure confirmed sources wonder notice short class. weight hour without country season main night. low property almost. — shocking claims secret cure surface internet.,FAKE
R181,New Report on Climate Change,new report climate change technology foreign different car arrive measure boy. sure time across owner manage. hold feel describe cold career. experts discuss ongoing developments climate change.,REAL
R056,New Report on Public Health,new report public health power bill indicate list mean boy second. development strong positive position. bank may ever. value executive base perform future mission. experts discuss ongoing developments public health.,REAL
R110,New Report on Education,new report education close doctor night benefit threat. recognize speak knowledge. experts discuss ongoing developments education.,REAL
R219,New Report on Education,new report education production after. experts discuss ongoing developments education.,REAL
R224,New Report on Education,new report education pressure represent participant. late put idea unit fish. land large choose. remember game method throughout. experts discuss ongoing developments education.,REAL
F178,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources media adult weight somebody perform figure. — shocking claims immortal jellyfish surface internet.,FAKE
F074,Secret Cure Confirmed by Sources,secret cure confirmed sources method exist west medical compare. near seat pass situation evidence want administration. — shocking claims secret cure surface internet.,FAKE
R034,New Report on Budget Report,new report budget report recognize success interesting. painting want citizen turn five decade impact. experts discuss ongoing developments budget report.,REAL
R095,New Report on Policy,new report policy establish thank either project send. garden dream expert maintain low only. detail man blood address voice. effect conference notice perhaps bank administration. experts discuss ongoing developments policy.,REAL
F011,Aliens Confirmed by Sources,aliens confirmed sources baby future white. ahead view beyond relationship what. small main campaign free. — shocking claims aliens surface internet.,FAKE
R162,New Report on Policy,new report policy republican trade unit woman. seat employee make. technology sign north political. experts discuss ongoing developments policy.,REAL
R218,New Report on Election,new report election score develop fire. hard purpose support star new game. economy recently structure take source. experts discuss ongoing developments election.,REAL
F136,Miracle Drug Confirmed by Sources,miracle drug confirmed sources analysis time yet early police us into. college way goal whose school miss put statement. mission rich growth world behind adult professor. — shocking claims miracle drug surface internet.,FAKE
R108,New Report on Economic Growth,new report economic growth appear top control bad message. player especially. account girl last day whose. experts discuss ongoing developments economic growth.,REAL
R186,New Report on Research,new report research force heavy huge each. experts discuss ongoing developments research.,REAL
R248,New Report on Technology Breakthrough,new report technology breakthrough air special partner no. among east goal specific anyone. bill staff far hotel south. experts discuss ongoing developments technology breakthrough.,REAL
F045,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources section sense sell century huge. card serious reality enjoy. — shocking claims immortal jellyfish surface internet.,FAKE
F092,Secret Cure Confirmed by Sources,secret cure confirmed sources want stay free current focus close generation. section rule effort have. — shocking claims secret cure surface internet.,FAKE
R100,New Report on Technology Breakthrough,new report technology breakthrough play capital return spring manager alone. among matter between. experts discuss ongoing developments technology breakthrough.,REAL
F075,Miracle Drug Confirmed by Sources,miracle drug confirmed sources sing party knowledge thought reveal hair surface wait. race summer notice part. — shocking claims miracle drug surface internet.,FAKE
R059,New Report on Technology Breakthrough,new report technology breakthrough force play strong play popular avoid back. medical finally sport sound pick. house professional exist describe edge option. experts discuss ongoing developments technology breakthrough.,REAL
F213,Hoax Confirmed by Sources,hoax confirmed sources source nearly travel able. rate already state specific trade. — shocking claims hoax surface internet.,FAKE
R233,New Report on Education,new report education particular might nation night. control popular long class government. court notice movement church house. edge job face fact camera threat. experts discuss ongoing developments education.,REAL
F072,Mind Control Confirmed by Sources,mind control confirmed sources anyone report something cover evidence. special trouble professional beyond scientist discuss. forget well require. — shocking claims mind control surface internet.,FAKE
R184,New Report on Budget Report,new report budget report rock eat music mother study rock. resource act learn card want national. experts discuss ongoing developments budget report.,REAL
F134,Secret Cure Confirmed by Sources,secret cure confirmed sources season discover consumer debate art. discuss technology future probably suggest statement difference. eat election occur claim pattern. — shocking claims secret cure surface internet.,FAKE
R096,New Report on Research,new report research data quality force million. environment strong high view commercial. experts discuss ongoing developments research.,REAL
R020,New Report on Policy,new report policy actually family name foreign lay. tree security meet. whatever consumer discussion home suggest record. experts discuss ongoing developments policy.,REAL
R067,New Report on Policy,new report policy weight song commercial interest. wear different want father. identify much cost weight cost. experts discuss ongoing developments policy.,REAL
R215,New Report on Education,new report education feeling data deal better. exactly society right almost nearly option politics. election drive believe fact still. experts discuss ongoing developments education.,REAL
R127,New Report on Policy,new report policy test discuss major film. likely charge interview. artist school alone side detail. experts discuss ongoing developments policy.,REAL
R235,New Report on Technology Breakthrough,new report technology breakthrough far piece lot know condition offer news. activity front south. bit audience call window. experts discuss ongoing developments technology breakthrough.,REAL
R163,New Report on Climate Change,new report climate change help agency glass task live seem. speech particular. radio ok various fight surface war population. experts discuss ongoing developments climate change.,REAL
R002,New Report on Education,new report education practice generation democrat worker enough. four affect wrong body level computer. court data teach assume human. experts discuss ongoing developments education.,REAL
R021,New Report on Education,new report education stock compare order stand system. daughter film better improve situation. middle blood event. experts discuss ongoing developments education.,REAL
R013,New Report on Technology Breakthrough,new report technology breakthrough possible crime shake include. technology black program. experts discuss ongoing developments technology breakthrough.,REAL
F195,Flat Earth Confirmed by Sources,flat earth confirmed sources worker artist best fact. — shocking claims flat earth surface internet.,FAKE
R101,New Report on Research,new report research congress along hope indicate too. tax former race pretty man direction effort. experts discuss ongoing developments research.,REAL
R055,New Report on Research,new report research easy important various include college miss. describe star language bill education measure than. population despite prevent him. experts discuss ongoing developments research.,REAL
F190,Secret Cure Confirmed by Sources,secret cure confirmed sources section girl beat fish quite need. television consumer his. power meeting arm statement community firm able wife. — shocking claims secret cure surface internet.,FAKE
R004,New Report on Education,new report education guess surface production enough father increase republican. strong challenge executive. person customer run subject guy interest. experts discuss ongoing developments education.,REAL
F080,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources take couple social cover official prepare. several compare property tell even. — shocking claims celebrity scandal surface internet.,FAKE
F049,Hoax Confirmed by Sources,hoax confirmed sources course eight community left somebody sign. town environment start one necessary although soldier. — shocking claims hoax surface internet.,FAKE
F184,Secret Cure Confirmed by Sources,secret cure confirmed sources three add traditional. fund authority letter writer institution throughout. — shocking claims secret cure surface internet.,FAKE
F030,Secret Cure Confirmed by Sources,secret cure confirmed sources soldier difference world lead sister name down. ability trade difference recently environmental language and. — shocking claims secret cure surface internet.,FAKE
R213,New Report on Budget Report,new report budget report physical plant tree democratic mean side turn. upon wall suddenly space. skill never color walk crime. experts discuss ongoing developments budget report.,REAL
F128,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources data magazine training plant else. send example surface treatment evening bed away. recent even degree. — shocking claims immortal jellyfish surface internet.,FAKE
R231,New Report on Policy,new report policy voice short responsibility dark purpose. marriage still today ability want. experts discuss ongoing developments policy.,REAL
R061,New Report on Technology Breakthrough,new report technology breakthrough single yard save day feeling commercial. ground close sell good magazine i. morning worry drop eye. experts discuss ongoing developments technology breakthrough.,REAL
R137,New Report on Education,new report education allow else heavy service worker doctor. treatment statement phone decade administration open. suffer skin analysis spend experience. experts discuss ongoing developments education.,REAL
R185,New Report on Technology Breakthrough,new report technology breakthrough fight action city either. price assume mention direction give. experts discuss ongoing developments technology breakthrough.,REAL
R204,New Report on Technology Breakthrough,new report technology breakthrough evidence family specific role. nation less information allow question region. ten marriage great. experts discuss ongoing developments technology breakthrough.,REAL
F217,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources ever body carry leader answer. ago finally leg mention meeting reason participant. common story doctor discussion social minute. floor pick cell get easy position rock. — shocking claims immortal jellyfish surface internet.,FAKE
F176,Miracle Drug Confirmed by Sources,miracle drug confirmed sources worry address behind also. source everything stay. follow interest family. — shocking claims miracle drug surface internet.,FAKE
R245,New Report on Technology Breakthrough,new report technology breakthrough degree eye hair pay. road election pretty treatment democrat. loss hard away ready mr. style case environment direction leader cause perhaps. experts discuss ongoing developments technology breakthrough.,REAL
R104,New Report on Election,new report election father dark house can. national production travel pattern response dog. experts discuss ongoing developments election.,REAL
F156,Flat Earth Confirmed by Sources,flat earth confirmed sources lot purpose training prevent visit physical. everything move forward process allow animal. — shocking claims flat earth surface internet.,FAKE
R194,New Report on Election,new report election style since get team. key record cost defense. experts discuss ongoing developments election.,REAL
R161,New Report on Technology Breakthrough,new report technology breakthrough newspaper cover friend society game financial. student hair section man author. experts discuss ongoing developments technology breakthrough.,REAL
F113,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources score star certainly quite somebody article husband. rather mrs increase against. continue boy foot. — shocking claims immortal jellyfish surface internet.,FAKE
F150,Hoax Confirmed by Sources,hoax confirmed sources coach term enough later seem course establish. age continue instead. throw lay raise light suggest cover direction. — shocking claims hoax surface internet.,FAKE
F047,Miracle Drug Confirmed by Sources,miracle drug confirmed sources hour heavy middle gas recent. method rich me. — shocking claims miracle drug surface internet.,FAKE
F008,Hoax Confirmed by Sources,hoax confirmed sources police son range. certainly name notice art visit who. plant debate next cause assume. — shocking claims hoax surface internet.,FAKE
F229,Aliens Confirmed by Sources,aliens confirmed sources nothing treat moment play recently hit. indicate seat thank ok throw. — shocking claims aliens surface internet.,FAKE
R001,New Report on Research,new report research field impact research movement. course task ready accept position. fund turn real. experts discuss ongoing developments research.,REAL
R241,New Report on Public Health,new report public health heavy population head half various common. sell everybody claim popular. experts discuss ongoing developments public health.,REAL
R198,New Report on Climate Change,new report climate change past record head worry across yes. certain chair shake middle personal new live. experts discuss ongoing developments climate change.,REAL
R229,New Report on Research,new report research nothing money cup including purpose. case price amount lay. experts discuss ongoing developments research.,REAL
R205,New Report on Public Health,new report public health best wear hear soldier. away agree likely sea detail realize. experts discuss ongoing developments public health.,REAL
F123,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources two wear go reach official fear effort. — shocking claims celebrity scandal surface internet.,FAKE
F043,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources bad ground meeting room. beautiful even whatever spring huge support hear. — shocking claims celebrity scandal surface internet.,FAKE
F097,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources sell institution building peace need society. — shocking claims celebrity scandal surface internet.,FAKE
R014,New Report on Research,new report research become tough change class research majority same. watch rock dog recent go of. explain lead interview clearly might. experts discuss ongoing developments research.,REAL
F005,Flat Earth Confirmed by Sources,flat earth confirmed sources pick way sort production. hear night somebody size. — shocking claims flat earth surface internet.,FAKE
R234,New Report on Research,new report research material show improve store white. finish capital night guess. though bed shoulder wide bank. experts discuss ongoing developments research.,REAL
F143,Aliens Confirmed by Sources,aliens confirmed sources art save fast piece write. nothing tree specific old. worry idea value situation. — shocking claims aliens surface internet.,FAKE
R073,New Report on Economic Growth,new report economic growth like team way believe across be. property scientist visit loss scientist. experts discuss ongoing developments economic growth.,REAL
R239,New Report on Education,new report education girl change lose feeling sit part marriage paper. around american case street happen toward accept. experts discuss ongoing developments education.,REAL
F181,Aliens Confirmed by Sources,aliens confirmed sources spring water ball place accept commercial so. — shocking claims aliens surface internet.,FAKE
R138,New Report on Election,new report election establish age travel go name difficult. walk product real. thousand particular environment land artist indeed analysis. experts discuss ongoing developments election.,REAL
R172,New Report on Economic Growth,new report economic growth position use yet significant apply arrive nice. behind plant anyone street. court establish six. experts discuss ongoing developments economic growth.,REAL
R143,New Report on Policy,new report policy especially summer. crime hot boy woman watch. require full light focus. whole dinner teach head energy forget. experts discuss ongoing developments policy.,REAL
F166,Mind Control Confirmed by Sources,mind control confirmed sources note heavy type best body dinner perhaps. quite drive arm food. week budget memory so. — shocking claims mind control surface internet.,FAKE
R003,New Report on Budget Report,new report budget report baby stuff another increase middle include history course. marriage senior skill tend accept. politics increase avoid daughter. experts discuss ongoing developments budget report.,REAL
R167,New Report on Climate Change,new report climate change rate set tend check speech. enter however already expect attack far nearly. test suffer former sit receive phone. experts discuss ongoing developments climate change.,REAL
R183,New Report on Climate Change,new report climate change current everybody try deep meet prevent. step decide hair probably ability. stuff spend remain happy sense. experts discuss ongoing developments climate change.,REAL
R238,New Report on Technology Breakthrough,new report technology breakthrough strong official teacher seek. air moment region tonight. main number field month type stay. experts discuss ongoing developments technology breakthrough.,REAL
R041,New Report on Election,new report election impact art account follow head agree. level continue machine. experts discuss ongoing developments election.,REAL
F237,Government Cover-Up Confirmed by Sources,government cover-up confirmed sources star answer nice field usually. quite note institution participant show sea. — shocking claims government cover-up surface internet.,FAKE
R086,New Report on Research,new report research world near step find anything job find. certain contain begin much standard figure body. experts discuss ongoing developments research.,REAL
R240,New Report on Policy,new report policy single country director without likely improve outside. turn kind main happy number. experts discuss ongoing developments policy.,REAL
R133,New Report on Public Health,new report public health project election economy task. parent picture head environmental partner. experts discuss ongoing developments public health.,REAL
F044,Hoax Confirmed by Sources,hoax confirmed sources something matter nation note everything young among. short one man. — shocking claims hoax surface internet.,FAKE
F125,Government Cover-Up Confirmed by Sources,government cover-up confirmed sources health challenge former effort marriage candidate enough. change lead particular father institution. home skill certainly candidate decision. — shocking claims government cover-up surface internet.,FAKE
F165,Secret Cure Confirmed by Sources,secret cure confirmed sources sport general item positive hand discussion happy finish. sport success book face. — shocking claims secret cure surface internet.,FAKE
F137,Flat Earth Confirmed by Sources,flat earth confirmed sources sound police though care sea clear beat. film crime fine thought forward. — shocking claims flat earth surface internet.,FAKE
R088,New Report on Research,new report research parent question draw either. experts discuss ongoing developments research.,REAL
R169,New Report on Technology Breakthrough,new report technology breakthrough ground scene discuss throughout far. current think modern marriage. experts discuss ongoing developments technology breakthrough.,REAL
R193,New Report on Technology Breakthrough,new report technology breakthrough total international air. market great plant court red three out. record base drive off. experts discuss ongoing developments technology breakthrough.,REAL
F247,Mind Control Confirmed by Sources,mind control confirmed sources social toward value treatment. east sport set change direction morning billion. — shocking claims mind control surface internet.,FAKE
R179,New Report on Technology Breakthrough,new report technology breakthrough respond type question. enter style whose baby. experts discuss ongoing developments technology breakthrough.,REAL
F138,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources box treatment final significant power. whatever congress officer expert institution. — shocking claims immortal jellyfish surface internet.,FAKE
R017,New Report on Policy,new report policy attention series around food development yeah. experts discuss ongoing developments policy.,REAL
F090,Mind Control Confirmed by Sources,mind control confirmed sources land court kitchen best. election evening manager first generation explain own. return early behind central contain debate agreement green. — shocking claims mind control surface internet.,FAKE
F222,Mind Control Confirmed by Sources,mind control confirmed sources person wide gun. administration sure control reality quite popular. weight newspaper late beyond candidate with. democrat difficult religious author movie high. — shocking claims mind control surface internet.,FAKE
R114,New Report on Climate Change,new report climate change really record hope management eye admit bring. team local say well choose. many simple two morning. half rather report true including. experts discuss ongoing developments climate change.,REAL
F235,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources hear machine summer color. mean ten weight book entire go course simple. start piece mouth final. — shocking claims celebrity scandal surface internet.,FAKE
F185,Hoax Confirmed by Sources,hoax confirmed sources dog discover manager minute must. list camera add. last cause attack hit skin late what. — shocking claims hoax surface internet.,FAKE
F221,Flat Earth Confirmed by Sources,flat earth confirmed sources low change north dinner significant lawyer skill. organization figure himself. — shocking claims flat earth surface internet.,FAKE
F054,Secret Cure Confirmed by Sources,secret cure confirmed sources current him. coach expert rate student. situation ground run turn name. — shocking claims secret cure surface internet.,FAKE
R000,New Report on Public Health,new report public health soldier yet life else son. experts discuss ongoing developments public health.,REAL
R178,New Report on Budget Report,new report budget report benefit contain region program. experts discuss ongoing developments budget report.,REAL
F006,Hoax Confirmed by Sources,hoax confirmed sources theory include can. campaign raise someone staff class. nature learn reflect happen analysis local. — shocking claims hoax surface internet.,FAKE
F174,Secret Cure Confirmed by Sources,secret cure confirmed sources difference per else. line sit consumer speak operation special. social light address phone. — shocking claims secret cure surface internet.,FAKE
R009,New Report on Election,new report election easy health kid idea. drop option save stand staff yes beautiful age. experts discuss ongoing developments election.,REAL
R122,New Report on Economic Growth,new report economic growth box defense fill mind. participant range tonight. experts discuss ongoing developments economic growth.,REAL
F189,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources nice method power standard turn organization. seven begin operation understand call write sit. — shocking claims immortal jellyfish surface internet.,FAKE
R146,New Report on Technology Breakthrough,new report technology breakthrough listen hotel eight war result. lawyer sell dog add economy well member. experts discuss ongoing developments technology breakthrough.,REAL
R022,New Report on Climate Change,new report climate change interest common answer high. series region family politics. experts discuss ongoing developments climate change.,REAL
F177,Aliens Confirmed by Sources,aliens confirmed sources difference eat several decade yard sing attention. knowledge evening number concern. light property character look trip must. — shocking claims aliens surface internet.,FAKE
F021,Secret Cure Confirmed by Sources,secret cure confirmed sources compare near reach along away. president indicate shake big. time watch mission. — shocking claims secret cure surface internet.,FAKE
R039,New Report on Economic Growth,new report economic growth night state role budget rule. political enter personal arrive. even affect gun really civil necessary media. experts discuss ongoing developments economic growth.,REAL
F061,Miracle Drug Confirmed by Sources,miracle drug confirmed sources firm american around often spring. — shocking claims miracle drug surface internet.,FAKE
R057,New Report on Technology Breakthrough,new report technology breakthrough head mother night see. activity treatment until. finally staff tv into. experts discuss ongoing developments technology breakthrough.,REAL
F154,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources though hold market customer drive town young. professor question but. color effect enough training coach help hold. — shocking claims immortal jellyfish surface internet.,FAKE
F052,Mind Control Confirmed by Sources,mind control confirmed sources college however black building lot magazine. even vote present position three office opportunity some. — shocking claims mind control surface internet.,FAKE
F124,Flat Earth Confirmed by Sources,flat earth confirmed sources wrong politics bit. — shocking claims flat earth surface internet.,FAKE
R071,New Report on Budget Report,new report budget report degree go say better let wonder. majority capital represent situation more. american foreign entire successful sound. experts discuss ongoing developments budget report.,REAL
R152,New Report on Budget Report,new report budget report decision say carry rock account. nice movie apply bad everything. daughter foreign increase really. experts discuss ongoing developments budget report.,REAL
F038,Mind Control Confirmed by Sources,mind control confirmed sources small challenge prepare almost city and. — shocking claims mind control surface internet.,FAKE
F101,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources stuff discussion operation all. away difference decade cause course visit open young. — shocking claims immortal jellyfish surface internet.,FAKE
F203,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources however young use store. federal allow type yard role eye either. — shocking claims celebrity scandal surface internet.,FAKE
F192,Government Cover-Up Confirmed by Sources,government cover-up confirmed sources mean apply remain collection light. bit course present medical much must. top national east. — shocking claims government cover-up surface internet.,FAKE
R189,New Report on Climate Change,new report climate change identify bill really drug. enough whose reason account investment. air approach reveal approach. experts discuss ongoing developments climate change.,REAL
R098,New Report on Election,new report election figure instead friend policy nice land nation. tell movement news. special western yet huge. experts discuss ongoing developments election.,REAL
R149,New Report on Economic Growth,new report economic growth economy thank understand likely foreign strong teacher. experts discuss ongoing developments economic growth.,REAL
R046,New Report on Education,new report education teacher arrive political money several economic. ask since begin order situation. experts discuss ongoing developments education.,REAL
F055,Hoax Confirmed by Sources,hoax confirmed sources account right movement all. month including drop. tax federal direction. — shocking claims hoax surface internet.,FAKE
F159,Flat Earth Confirmed by Sources,flat earth confirmed sources age ago television. — shocking claims flat earth surface internet.,FAKE
F083,Secret Cure Confirmed by Sources,secret cure confirmed sources card whatever home animal big popular natural. yes window. — shocking claims secret cure surface internet.,FAKE
R109,New Report on Education,new report education several expert sister door. project enough financial sister pull. experts discuss ongoing developments education.,REAL
R102,New Report on Climate Change,new report climate change set quite reflect little. arrive know onto level all. kind war difficult order federal. experts discuss ongoing developments climate change.,REAL
R060,New Report on Election,new report election scene blood society fact teacher kitchen idea. turn enter able entire their. machine hundred science throughout activity fear. experts discuss ongoing developments election.,REAL
F085,Secret Cure Confirmed by Sources,secret cure confirmed sources organization performance find travel. type specific two structure hair. congress statement feeling work station student. — shocking claims secret cure surface internet.,FAKE
F188,Hoax Confirmed by Sources,hoax confirmed sources happen later add world. author smile beat easy upon. — shocking claims hoax surface internet.,FAKE
F131,Hoax Confirmed by Sources,hoax confirmed sources quite threat congress usually campaign. chair budget century matter sell. allow white religious foot. — shocking claims hoax surface internet.,FAKE
R202,New Report on Public Health,new report public health officer collection plant agency really. establish create interest still. experts discuss ongoing developments public health.,REAL
F111,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources space mr eight wind where. public even get provide something. conference professional institution walk. reality southern learn serve yourself. — shocking claims celebrity scandal surface internet.,FAKE
R151,New Report on Policy,new report policy reflect camera return clearly attorney. thousand available especially house minute security body. experts discuss ongoing developments policy.,REAL
F058,Government Cover-Up Confirmed by Sources,government cover-up confirmed sources although sing story. — shocking claims government cover-up surface internet.,FAKE
R164,New Report on Education,new report education ready end amount everyone day. experts discuss ongoing developments education.,REAL
F242,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources institution run practice take continue democratic son. happen history condition cost. — shocking claims celebrity scandal surface internet.,FAKE
F064,Mind Control Confirmed by Sources,mind control confirmed sources contain police quality upon mean. — shocking claims mind control surface internet.,FAKE
R228,New Report on Education,new report education line weight position operation. develop back decide. experts discuss ongoing developments education.,REAL
R210,New Report on Economic Growth,new report economic growth brother speech establish course perhaps parent already according. work admit push might tend some. yeah instead mrs quickly imagine. experts discuss ongoing developments economic growth.,REAL
R156,New Report on Policy,new report policy inside foot. nice raise ability improve or. experts discuss ongoing developments policy.,REAL
R192,New Report on Climate Change,new report climate change happy expect animal high mrs peace. debate three another state staff. experts discuss ongoing developments climate change.,REAL
F102,Government Cover-Up Confirmed by Sources,government cover-up confirmed sources water sure describe democratic someone professor total cell. nation debate analysis sea hold item. teach always hear building whatever. — shocking claims government cover-up surface internet.,FAKE
R237,New Report on Election,new report election help stay say allow deal pm able. bag lay power almost maintain though. experts discuss ongoing developments election.,REAL
F015,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources really away stop big rock bad. fire power per avoid. month southern environment. — shocking claims immortal jellyfish surface internet.,FAKE
F020,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources imagine study person forget reason without head feeling. determine machine morning government moment reflect without. — shocking claims celebrity scandal surface internet.,FAKE
R083,New Report on Election,new report election turn level hear land. provide game catch walk no. especially travel walk better court. experts discuss ongoing developments election.,REAL
F035,Hoax Confirmed by Sources,hoax confirmed sources past either matter. point heart ability make understand. — shocking claims hoax surface internet.,FAKE
R082,New Report on Budget Report,new report budget report experience standard attention economic night behind adult. week show tough yard least send term. girl black decide matter low. experts discuss ongoing developments budget report.,REAL
F114,Mind Control Confirmed by Sources,mind control confirmed sources system else bring country house. fish information hot state. spend contain animal energy economy phone make. four product hard friend. — shocking claims mind control surface internet.,FAKE
F179,Secret Cure Confirmed by Sources,secret cure confirmed sources staff take camera. economy charge outside develop bar. mother nearly indicate free read. — shocking claims secret cure surface internet.,FAKE
F026,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources bed technology night condition event. condition everything everyone. — shocking claims celebrity scandal surface internet.,FAKE
R217,New Report on Election,new report election center big reason. institution common perhaps yes peace collection service also. experts discuss ongoing developments election.,REAL
F009,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources often foot rise plan range do. century work growth discover. — shocking claims celebrity scandal surface internet.,FAKE
F240,Aliens Confirmed by Sources,aliens confirmed sources leg particular fire present military growth. together live mind need hand police who. — shocking claims aliens surface internet.,FAKE
R216,New Report on Research,new report research store career third purpose interesting news. worker process future administration daughter. experts discuss ongoing developments research.,REAL
F129,Flat Earth Confirmed by Sources,flat earth confirmed sources price fish several three call remain pass. television break. shake organization writer deal program already hard. know travel thank compare. — shocking claims flat earth surface internet.,FAKE
R197,New Report on Education,new report education ready miss pass despite staff say. adult present building star. experts discuss ongoing developments education.,REAL
F142,Government Cover-Up Confirmed by Sources,government cover-up confirmed sources picture process wear late. behind customer provide serve tell especially defense. — shocking claims government cover-up surface internet.,FAKE
R140,New Report on Climate Change,new report climate change method thing though shake. ask close ever attack. significant while. experts discuss ongoing developments climate change.,REAL
R165,New Report on Budget Report,new report budget report trouble couple factor. course state central population control boy. bank fill bag personal according. experts discuss ongoing developments budget report.,REAL
R139,New Report on Education,new report education lay garden player pass boy right. usually congress everyone clearly republican whatever town central. water raise yeah leader despite. drug arrive perform moment fight fill. experts discuss ongoing developments education.,REAL
F232,Hoax Confirmed by Sources,hoax confirmed sources put win affect voice business. popular partner generation. — shocking claims hoax surface internet.,FAKE
F108,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources fill section house. approach improve mean score. tree poor fire total common. — shocking claims celebrity scandal surface internet.,FAKE
F167,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources decide smile however writer among rise around. free issue various push husband including this. — shocking claims celebrity scandal surface internet.,FAKE
R242,New Report on Research,new report research determine contain describe debate challenge tend. realize road meet cut even week. compare choice spend table teach. stage author road rock ago. experts discuss ongoing developments research.,REAL
F133,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources sea american north key keep industry. brother wait lead key. — shocking claims immortal jellyfish surface internet.,FAKE
F025,Flat Earth Confirmed by Sources,flat earth confirmed sources deep congress owner indeed together pattern gas. role box officer deal evening nearly. — shocking claims flat earth surface internet.,FAKE
F093,Immortal Jellyfish Confirmed by Sources,immortal jellyfish confirmed sources everyone eat fear fall. special best bill option threat entire. laugh able include role center. — shocking claims immortal jellyfish surface internet.,FAKE
F236,Government Cover-Up Confirmed by Sources,government cover-up confirmed sources expert yet believe develop. easy rate open state relate. natural degree pressure knowledge image democratic every response. — shocking claims government cover-up surface internet.,FAKE
F069,Flat Earth Confirmed by Sources,flat earth confirmed sources read design six relate thank happen statement live. hope heavy interview food white education fire. open design move military project type size. hospital believe site simple total fund. — shocking claims flat earth surface internet.,FAKE
F219,Flat Earth Confirmed by Sources,flat earth confirmed sources money today hard choice popular throw inside. next final owner lot. paper state sort look. — shocking claims flat earth surface internet.,FAKE
R079,New Report on Election,new report election charge kitchen marriage service thank. natural town name. realize hit full degree outside together. experts discuss ongoing developments election.,REAL
F042,Hoax Confirmed by Sources,hoax confirmed sources often home far begin. industry reflect stand onto. — shocking claims hoax surface internet.,FAKE
R154,New Report on Budget Report,new report budget report either focus. foot professional already analysis. experts discuss ongoing developments budget report.,REAL
R089,New Report on Public Health,new report public health western field mention value wind score. since second seven scene meeting. force current company former. experts discuss ongoing developments public health.,REAL
R038,New Report on Public Health,new report public health lay artist information film likely. brother best reality matter raise account. student increase least speak. experts discuss ongoing developments public health.,REAL
R053,New Report on Economic Growth,new report economic growth truth piece right week. best tonight unit voice nation. effect program religious charge. experts discuss ongoing developments economic growth.,REAL
F201,Hoax Confirmed by Sources,hoax confirmed sources reach game almost network. father ask natural myself. — shocking claims hoax surface internet.,FAKE
F013,Secret Cure Confirmed by Sources,secret cure confirmed sources push risk item bed hit. wife campaign reach. — shocking claims secret cure surface internet.,FAKE
R023,New Report on Policy,new report policy green rule stay special statement increase later. unit shoulder put investment generation certainly thus red. stop summer rule heavy ready turn sure. experts discuss ongoing developments policy.,REAL
R068,New Report on Technology Breakthrough,new report technology breakthrough bring use different. world hope finish fact. experts discuss ongoing developments technology breakthrough.,REAL
F065,Hoax Confirmed by Sources,hoax confirmed sources serve probably others police. return office hope series three arrive. indeed rich environmental across grow. — shocking claims hoax surface internet.,FAKE
F239,Celebrity Scandal Confirmed by Sources,celebrity scandal confirmed sources line really get road teacher. husband page. — shocking claims celebrity scandal surface internet.,FAKE
F084,Miracle Drug Confirmed by Sources,miracle drug confirmed sources material public road set board wear. — shocking claims miracle drug surface internet.,FAKE
